order_id,customer_id,order_date,product_category,payment_method,price,quantity,discount,order_status,rating
44433,1461,2022-08-24,Home,UPI,3205.39,3,10,Cancelled,5
62406,1409,2022-06-21,Electronics,COD,2338.47,2,,Returned,5
24265,4959,2022-04-05,Fashion,NetBanking,1555.61,4,20,Returned,
84144,4455,2022-08-12,Home,UPI,1965.56,2,,Returned,
82786,4516,2023-06-24,Electronics,,3499.05,3,20,Delivered,5
10944,1555,2022-05-15,Beauty,UPI,5117.56,4,5,Delivered,5
44820,3520,2023-10-11,Beauty,UPI,1875.13,1,,Cancelled,1
20542,1597,2022-08-13,Electronics,UPI,2116.76,1,,,4
68323,3845,2022-01-19,,COD,2597.64,,0,Cancelled,2
83239,3636,2023-10-18,,Card,2083.08,4,,Returned,3
69998,2265,2022-05-11,Electronics,COD,2090.38,4,20,Returned,3
86739,1223,2022-04-12,,,5085.88,3,0,Delivered,5
53743,1825,2023-04-22,,UPI,3237.57,,0,Cancelled,3
39922,2874,2022-11-06,,Card,3631.83,2,20,Delivered,5
23965,2698,2022-04-08,Home,NetBanking,3286.96,,,Returned,2
30387,3169,2023-04-07,,NetBanking,3230.46,,5,Delivered,1
44354,2531,2022-10-09,,UPI,43.61,3,20,Cancelled,5
59541,4760,2022-02-03,Electronics,,3204.94,3,20,,
13728,2722,2022-09-22,Home,UPI,2309.96,2,5,Cancelled,3
68193,1243,2023-11-26,Fashion,NetBanking,2080.21,1,,Returned,
99927,3268,2023-02-21,Home,NetBanking,1794.18,1,10,Cancelled,3
35394,4206,2023-02-07,,COD,5179.3,3,0,,3
87835,1034,2022-10-22,Fashion,NetBanking,1986.94,2,20,Returned,3
16480,2190,2022-01-06,Electronics,Card,3276.77,1,20,,4
61806,4333,2022-10-06,,,3070.45,4,0,Delivered,3
57232,2357,2023-07-23,,NetBanking,3224.17,2,0,Returned,1
79642,3779,2022-04-19,Electronics,NetBanking,2863.38,3,10,,2
94239,2088,2023-10-11,Home,COD,4184.89,3,,Cancelled,1
86656,2133,2023-09-28,Home,NetBanking,3272.53,,,Cancelled,3
48920,1852,2023-03-28,Beauty,COD,2483.35,2,0,,5
94854,3458,2022-04-21,Beauty,COD,2244.31,4,5,Delivered,5
78041,1981,2022-11-30,,COD,4243.61,1,0,,
98999,2418,2022-01-24,Fashion,UPI,2091.86,,5,Returned,4
90322,1008,2023-06-09,Fashion,,3403.31,4,,Cancelled,2
83334,1905,2023-07-25,Home,,1436.74,1,0,Delivered,1
74918,4253,2022-07-12,Electronics,UPI,3260.72,4,,Returned,4
34253,4114,2022-02-07,Fashion,UPI,2543.98,2,0,Cancelled,2
19003,4703,2023-10-19,Beauty,Card,2546.44,1,,Cancelled,2
91975,4377,2023-10-16,Beauty,Card,1563.12,3,10,,5
84435,1112,2023-04-10,,COD,514.53,4,0,Returned,1
24714,1941,2022-05-24,Fashion,UPI,1363.71,2,0,Returned,4
25861,2342,2023-08-06,Fashion,,4846.42,4,20,,3
96038,2456,2023-03-07,Home,UPI,2907.75,4,0,Cancelled,3
13316,1765,2022-03-17,Beauty,UPI,2512.86,4,10,Returned,5
88595,1230,2022-01-23,Electronics,UPI,2608.02,,5,Delivered,3
46257,4038,2023-05-03,Home,,2072.92,2,,Delivered,1
30710,2503,2023-09-16,Beauty,,1165.83,1,,Delivered,
64433,4486,2023-01-25,Beauty,NetBanking,949.52,3,20,Cancelled,4
90737,4006,2022-09-07,Electronics,UPI,1084.24,,20,Delivered,2
27577,4207,2022-01-30,Electronics,Card,2684.18,2,0,Returned,4
80530,1511,2023-06-18,Fashion,,1594.84,4,20,Delivered,2
17506,1679,2023-05-28,,,2879.24,,20,Returned,2
67121,4003,2023-05-13,Electronics,NetBanking,2792.49,4,0,Delivered,2
77033,2714,2022-05-04,Fashion,UPI,2192.77,2,20,Cancelled,
19442,2924,2023-03-27,,,4811.79,1,0,Cancelled,2
68216,3462,2023-09-08,Electronics,Card,476.2,4,,Delivered,4
12410,2926,2023-07-06,Beauty,,2252.57,,,Returned,5
36154,4837,2023-04-30,Electronics,COD,3445.2,1,20,Cancelled,1
84202,1940,2022-04-10,Fashion,Card,895.51,,0,Returned,1
31515,3094,2023-03-08,,,4184.55,,5,Cancelled,4
62718,4213,2023-09-06,Beauty,UPI,1693.39,4,,,5
73446,2816,2022-12-31,Beauty,COD,1849.42,3,5,Cancelled,4
95968,2108,2022-10-22,,COD,1163.68,1,10,,2
49695,3478,2023-11-20,Beauty,NetBanking,425.92,1,10,Cancelled,5
25421,3140,2023-09-16,Beauty,UPI,1370.32,2,5,Cancelled,3
31008,4501,2023-11-25,Fashion,,1537.67,4,5,Cancelled,4
98601,4500,2023-01-17,Fashion,NetBanking,4543.79,,,,4
48785,1158,2022-01-19,Home,NetBanking,3526.65,1,0,Delivered,
65952,2587,2022-10-04,Beauty,UPI,2411.56,4,5,,3
73552,1894,2022-03-16,Electronics,,2337.51,4,5,Returned,3
17005,2795,2022-01-19,Home,Card,1763.22,,,,5
63737,1117,2023-10-30,,Card,4048.59,4,,Returned,3
41811,3024,2023-10-17,Home,UPI,3906.57,1,0,,
84722,4629,2022-09-18,,UPI,1769.21,3,5,Cancelled,3
59920,1156,2023-06-08,,Card,2935.58,2,,Returned,1
35120,4504,2023-05-08,Fashion,,4784.76,1,20,Delivered,1
80610,4264,2023-06-19,Fashion,COD,2103.65,2,0,Returned,3
19123,4679,2022-09-08,Fashion,,1842.23,2,,Cancelled,2
34666,1256,2022-11-01,Fashion,NetBanking,2596.42,,20,,
96253,2859,2022-01-11,Home,Card,2561.46,1,0,Delivered,1
57565,3046,2022-04-05,Beauty,NetBanking,3125.86,2,5,,5
29352,3515,2022-02-27,Fashion,Card,762.29,3,,Delivered,3
41626,3746,2023-05-24,Beauty,UPI,4057.01,,5,Delivered,3
12659,4303,2022-04-22,Home,COD,2340.59,3,20,Returned,3
10633,3813,2023-02-28,Home,,2855.65,3,20,Cancelled,5
25716,1420,2023-08-31,Home,COD,1202.67,1,5,Returned,4
27632,4149,2022-09-23,Home,,4133.51,3,0,,5
27366,1377,2023-09-06,Electronics,COD,3705.09,4,,,4
45278,4763,2022-06-28,,NetBanking,1611.0,4,10,Cancelled,2
95770,2271,2023-07-11,Electronics,NetBanking,1585.94,1,10,Returned,2
30377,3422,2023-08-05,Electronics,NetBanking,2108.92,3,0,Returned,
77152,4917,2023-04-04,,COD,1710.28,4,5,,5
66173,4829,2022-02-10,Home,Card,2047.78,3,20,Cancelled,1
18616,1511,2022-07-24,Fashion,Card,1602.26,4,0,Delivered,1
19622,3689,2023-09-07,,Card,3857.68,4,20,,1
93555,2044,2022-07-16,Home,NetBanking,2925.31,1,,Delivered,1
55160,1796,2023-11-24,Fashion,Card,2486.93,3,10,Returned,3
49163,2099,2023-03-24,,,3333.9,2,0,Returned,2
92097,2361,2023-04-29,Beauty,UPI,4871.64,1,5,Returned,2
89112,3469,2023-07-12,Electronics,,2353.69,2,,,
80787,4743,2023-02-13,Fashion,UPI,2709.93,,,Delivered,4
56278,2704,2023-07-13,Fashion,NetBanking,2485.69,,0,Returned,1
33419,1789,2022-09-04,,Card,2378.29,2,,Returned,3
37577,1483,2022-04-16,,Card,4645.01,,10,Cancelled,5
90133,3473,2022-03-26,,COD,4123.14,2,0,,4
45557,3187,2023-07-24,Fashion,Card,2133.17,4,,Returned,
32645,4384,2023-04-04,Beauty,Card,3404.8,1,5,,
54516,1468,2022-10-31,Fashion,,2902.99,2,,Cancelled,
25306,3567,2022-10-24,,,1581.37,4,20,,2
37968,4227,2022-11-26,Fashion,UPI,2845.23,4,20,Delivered,
88131,3872,2022-06-20,Beauty,COD,-269.77,4,,Delivered,2
35065,2204,2023-12-14,Electronics,Card,3671.36,1,5,,4
35920,4797,2023-05-05,Fashion,NetBanking,3178.88,,0,Cancelled,5
42636,1203,2023-07-15,Beauty,Card,2526.14,4,0,Delivered,
90608,1752,2022-06-26,,COD,1549.95,,,,4
46359,4600,2023-01-25,,Card,3284.6,1,10,Returned,
48413,2300,2023-08-06,Electronics,UPI,3954.04,3,20,Returned,5
79655,1562,2023-10-29,Electronics,UPI,3013.89,4,20,Cancelled,1
80847,3950,2022-09-12,Beauty,UPI,3941.75,3,0,Delivered,
18944,3771,2022-06-27,,,856.8,,10,Returned,1
13048,4043,2022-08-02,Home,,850.79,3,10,Returned,4
47212,4059,2023-09-25,Electronics,NetBanking,2350.45,2,,,2
79656,4637,2023-08-29,,NetBanking,4128.58,1,10,Cancelled,4
87189,1424,2022-12-08,Home,UPI,2969.71,4,5,Delivered,4
26000,2851,2022-05-31,,UPI,1260.32,,20,Returned,3
55654,2579,2022-07-23,Beauty,NetBanking,2969.91,3,5,,4
85496,2356,2023-08-01,,Card,4020.46,4,20,Delivered,5
96816,4816,2022-09-27,Fashion,NetBanking,912.05,4,5,Cancelled,
98973,4100,2022-11-25,Home,NetBanking,1849.85,,10,Cancelled,4
35534,2706,2022-04-19,Home,NetBanking,2901.73,4,,,1
54221,3980,2022-08-22,,NetBanking,1376.73,1,20,,
23339,1060,2022-12-12,,,20.63,4,10,,1
45306,4132,2023-05-22,Home,UPI,3245.13,1,0,Delivered,
90359,1839,2022-10-12,,UPI,4207.93,4,10,Returned,5
68134,2043,2023-10-07,Home,NetBanking,4211.88,1,5,Returned,3
22459,1939,2023-12-27,Home,UPI,3062.33,3,0,Returned,2
81717,1055,2022-07-06,Beauty,NetBanking,1584.8,1,5,Delivered,4
22208,1687,2022-03-18,Home,COD,2841.35,1,20,Returned,4
63546,2353,2022-05-26,,COD,2091.25,,,,5
67991,1910,2022-03-12,,Card,2590.84,,20,Cancelled,4
88571,3808,2023-04-06,,NetBanking,768.36,2,20,,1
15876,1203,2022-07-08,,Card,1270.28,,,Delivered,1
77011,2463,2022-12-31,Home,Card,1146.67,,5,Delivered,1
89316,2207,2023-01-03,Home,,2955.66,4,0,,5
36636,4117,2022-08-08,Fashion,NetBanking,3749.66,2,10,Delivered,1
99657,1440,2023-02-26,Fashion,UPI,548.99,1,0,Delivered,1
40978,2068,2023-10-05,Electronics,COD,496.86,,20,,4
68467,4535,2023-05-24,Fashion,UPI,2301.35,3,20,Cancelled,5
35191,3601,2022-04-28,,UPI,1699.98,4,10,Delivered,1
36901,4517,2022-06-05,Electronics,NetBanking,3162.3,4,5,Returned,4
21329,3055,2023-03-14,Fashion,NetBanking,4029.6,4,20,Returned,1
30056,4923,2023-05-25,,Card,1661.9,3,20,,2
93543,1013,2022-10-28,Electronics,,5339.82,2,20,,
38025,3276,2023-03-03,Fashion,UPI,4603.94,,0,,
20895,1793,2022-04-17,,UPI,2915.02,,10,Delivered,2
19332,3149,2023-02-21,Beauty,Card,2797.52,1,5,Cancelled,
90076,1500,2023-10-15,Beauty,COD,2291.09,,,Delivered,2
14682,2320,2023-05-20,Home,Card,1548.71,1,,Delivered,2
84831,4820,2023-03-17,Home,NetBanking,4213.08,4,20,,3
10613,2052,2022-08-25,Electronics,NetBanking,3620.01,4,5,Cancelled,5
70391,3750,2023-10-07,,COD,445.22,4,,,1
92563,2804,2022-08-16,Home,,2671.36,4,5,Cancelled,2
71497,1353,2022-08-20,Fashion,Card,507.82,1,0,,2
27519,1981,2022-01-08,Electronics,,901.28,3,5,Delivered,4
26202,3028,2022-10-27,Home,Card,3182.27,4,0,Returned,3
30083,2497,2023-03-03,,Card,2523.7,3,10,,4
53322,3017,2022-12-03,Fashion,Card,1398.04,1,10,Delivered,1
20013,1442,2022-05-12,Fashion,NetBanking,3868.59,4,0,Delivered,1
81605,1302,2022-01-19,Fashion,,2294.54,4,,Delivered,1
71763,4287,2023-11-05,,NetBanking,869.2,3,5,,
37341,1759,2022-07-09,Beauty,UPI,2051.95,,5,Returned,1
20819,4860,2023-08-16,Fashion,,4212.66,4,,Cancelled,4
46761,4422,2022-12-11,Beauty,UPI,3591.62,,,,4
64007,3571,2023-10-07,Electronics,UPI,1104.96,4,5,,4
39173,2641,2023-09-20,Fashion,Card,3307.4,2,20,Cancelled,2
10056,4095,2022-12-03,,UPI,774.49,3,,,2
62389,2812,2022-05-19,,COD,2780.03,,,Delivered,2
36920,1515,2022-02-27,Fashion,,2877.39,2,5,,
72467,2816,2022-03-21,Home,NetBanking,1237.31,2,0,,3
73897,3055,2022-08-19,Home,NetBanking,2272.57,3,,Returned,2
81532,1675,2023-08-17,Beauty,NetBanking,2619.13,4,0,Returned,4
43387,2825,2022-08-26,Fashion,NetBanking,1212.26,4,5,Cancelled,4
26041,4185,2023-09-22,Beauty,Card,1677.97,4,,Returned,
31258,1561,2022-01-03,Fashion,UPI,3208.96,4,,,
23066,1237,2022-04-26,Beauty,UPI,2080.91,4,,,3
12613,2882,2023-09-14,Electronics,UPI,2579.92,3,5,,3
97293,3843,2023-10-09,,NetBanking,2128.55,,10,Delivered,1
29219,4133,2022-07-22,Home,Card,2712.92,3,10,Delivered,3
79093,1860,2022-10-30,Home,UPI,1655.53,4,,Cancelled,4
79707,2150,2023-10-17,Electronics,UPI,1884.89,3,,Delivered,3
14982,3780,2023-07-28,,NetBanking,2235.24,4,10,Returned,
89068,2737,2022-03-19,Home,,4065.7,3,10,Returned,1
92554,4371,2023-06-19,Electronics,COD,1050.51,4,10,,4
62760,3207,2023-05-21,Home,UPI,3299.36,4,,Returned,3
66758,4591,2023-11-07,Home,NetBanking,401.47,2,10,Delivered,3
58562,2461,2023-10-19,Fashion,UPI,541.95,2,10,,5
71033,4472,2022-10-05,Electronics,UPI,1209.72,1,5,Returned,1
81273,1907,2022-10-07,,,3714.33,3,0,Returned,5
55670,4708,2022-06-04,,NetBanking,2197.62,2,,Delivered,2
99865,3649,2022-01-17,Home,UPI,3630.59,1,,,5
28957,4315,2023-10-25,Fashion,NetBanking,2551.61,4,0,,1
76692,2218,2022-11-23,Electronics,COD,1607.97,1,5,Delivered,3
74074,1617,2023-10-02,,NetBanking,1802.08,4,20,Returned,1
13868,2482,2022-05-05,Beauty,COD,546.35,2,10,Returned,4
27151,4277,2023-01-20,Beauty,NetBanking,2295.21,1,,Delivered,
18606,1070,2023-11-21,Electronics,NetBanking,2712.52,1,5,Cancelled,
49338,3969,2023-01-13,Fashion,UPI,4455.87,4,20,Cancelled,4
87011,3916,2023-08-26,Beauty,UPI,2395.0,3,10,Returned,3
55304,4488,2023-10-01,Beauty,COD,127.4,2,10,Returned,
45654,2451,2022-09-01,Home,Card,4178.08,,20,Delivered,2
76397,2519,2022-12-20,Beauty,,3003.51,4,20,Returned,4
96834,3079,2023-02-25,Home,NetBanking,4805.81,2,0,Returned,
64109,4749,2022-12-31,Fashion,,4081.17,2,5,,5
48998,2235,2023-02-03,Electronics,COD,3389.95,3,0,Delivered,4
98203,4593,2022-04-20,Beauty,,439.65,1,5,,5
67369,1846,2022-02-25,Beauty,NetBanking,1546.81,4,5,Delivered,1
91764,1462,2022-02-12,Beauty,Card,1957.93,2,0,,2
96377,1709,2023-08-21,Electronics,,2704.26,2,0,Returned,5
15990,3294,2023-10-22,Electronics,COD,1243.43,4,,Cancelled,4
88183,4800,2023-12-27,Beauty,NetBanking,1567.37,3,20,Returned,1
28350,1128,2023-01-15,Home,COD,1489.22,1,20,,5
13286,2733,2022-08-15,,NetBanking,1970.91,1,5,Cancelled,2
60147,3380,2023-12-31,Electronics,Card,2517.46,,,,2
94062,2098,2022-09-27,,,1296.78,1,20,,2
37620,1983,2023-03-21,,NetBanking,2823.27,1,5,,5
10217,2113,2022-08-24,Home,UPI,2383.08,4,0,Returned,
63098,3840,2022-07-31,,Card,3137.67,,5,Returned,3
98115,1051,2022-04-10,Home,,3286.46,,10,Returned,
54305,1819,2023-08-11,Home,UPI,2547.97,3,,Cancelled,2
55742,4083,2022-07-08,,,1237.21,1,20,Returned,3
29256,3093,2022-01-09,Beauty,Card,999.26,2,5,Delivered,1
26416,2672,2022-12-19,Fashion,COD,3365.22,4,5,Delivered,2
29871,4884,2023-09-29,Home,NetBanking,2431.07,2,5,,5
33171,2315,2022-08-04,Fashion,UPI,3015.74,,20,Returned,4
96802,3184,2023-02-12,Beauty,NetBanking,592.99,,0,,3
13078,4168,2022-07-16,Beauty,COD,1126.07,1,,Cancelled,3
47630,3983,2023-08-14,Fashion,COD,4336.49,4,10,Delivered,1
87654,3209,2023-03-05,Beauty,,4574.08,4,20,Cancelled,1
97393,2111,2022-10-03,,NetBanking,4024.83,1,0,Returned,
87746,2076,2023-12-27,Beauty,COD,2013.72,1,0,Delivered,3
90567,3156,2022-08-12,Fashion,COD,1518.59,4,10,Delivered,2
47062,3092,2023-08-05,,,1779.85,,0,Delivered,
90306,4965,2022-12-24,Fashion,,-490.07,2,,,3
46748,1864,2023-01-02,Fashion,,2781.21,2,10,Returned,4
47151,4232,2023-03-21,Home,UPI,4218.35,,0,Cancelled,5
61176,4356,2023-10-13,Beauty,COD,1588.17,3,,,2
54689,4887,2023-04-21,Electronics,,2248.77,4,5,,3
49630,1972,2023-10-05,Beauty,UPI,1491.72,1,10,Cancelled,1
28998,2617,2022-11-01,Electronics,,2473.54,3,,,1
76346,1826,2022-03-08,Electronics,UPI,513.18,,10,Returned,1
20647,1317,2023-10-31,Beauty,NetBanking,3014.57,4,10,,3
88740,1766,2023-01-11,Beauty,COD,4318.02,3,20,,1
16033,4362,2022-01-11,Electronics,,546.65,3,5,Returned,
90781,3478,2022-12-31,Electronics,Card,1724.58,,20,,5
36361,4898,2023-11-26,Electronics,Card,1682.85,1,10,Returned,3
76360,1698,2023-09-11,Beauty,UPI,3132.02,2,,Returned,
44495,3433,2023-07-16,Beauty,COD,2722.67,4,10,,4
28616,2624,2023-10-17,Fashion,,665.21,2,20,Cancelled,2
15680,2017,2022-05-12,Electronics,,4539.99,,20,Delivered,2
82281,1955,2022-10-15,Beauty,NetBanking,3077.71,3,10,Cancelled,2
17605,3949,2023-03-12,,NetBanking,2936.77,2,,Returned,
43530,3584,2022-08-23,Fashion,,742.55,2,20,Returned,
90348,1052,2022-12-20,Fashion,,1354.87,,5,Cancelled,3
47329,4027,2023-12-15,Home,,3085.43,2,0,Delivered,
13305,3427,2023-08-29,Fashion,Card,3272.44,1,5,Returned,4
50538,2613,2022-02-10,Home,Card,2107.99,,,Delivered,3
41394,3161,2022-07-29,Fashion,NetBanking,2136.0,3,0,Delivered,2
64044,2923,2023-10-07,,NetBanking,392.37,2,5,Cancelled,
19733,4015,2022-11-24,Beauty,COD,3364.85,1,5,Returned,
18612,4041,2023-01-17,Fashion,NetBanking,4133.51,,5,Delivered,4
73866,1859,2022-11-21,Fashion,UPI,2940.88,,5,Returned,
14436,2335,2022-03-22,Home,UPI,1455.54,2,20,Cancelled,
36559,1257,2023-05-02,Beauty,NetBanking,2344.89,4,5,Returned,2
83850,3192,2022-02-08,Electronics,UPI,2669.78,,,Returned,
51393,4779,2022-06-27,,,3176.03,,5,Cancelled,
26335,3550,2022-03-29,Electronics,UPI,2552.32,,10,Delivered,
32715,4887,2022-11-01,Electronics,UPI,158.99,2,20,Returned,1
14165,4041,2023-10-19,,UPI,2027.37,3,10,Delivered,3
61790,3970,2023-03-31,Home,NetBanking,820.56,3,20,,2
63029,3002,2023-05-11,Beauty,Card,3332.98,3,10,Delivered,1
90308,1859,2023-04-10,,COD,2922.58,4,5,,2
27999,3661,2022-10-03,Electronics,,1670.37,1,,Cancelled,2
25505,2313,2023-04-20,Home,UPI,1194.84,4,10,Delivered,2
32388,4423,2022-10-28,Beauty,,2501.02,2,5,Returned,3
56461,2704,2023-04-03,Fashion,UPI,2697.75,2,,Cancelled,2
90051,4678,2022-09-02,Beauty,,3805.56,,20,Returned,1
43890,3821,2022-05-04,Home,NetBanking,1994.86,1,,Cancelled,
63517,1261,2022-05-16,Beauty,Card,2568.37,1,,,4
49857,3587,2022-09-08,Electronics,Card,2008.21,3,20,Returned,1
97133,2159,2022-02-13,Fashion,,1768.01,2,20,Cancelled,2
89639,2664,2022-11-14,Beauty,,4198.51,1,5,Delivered,1
92578,2359,2022-04-18,Beauty,Card,1901.59,,10,Returned,4
58149,1489,2022-12-05,Electronics,Card,3780.94,1,5,Delivered,4
24337,3002,2022-03-24,Home,NetBanking,565.7,2,10,,5
37683,4345,2023-02-23,Fashion,COD,3280.27,,5,Delivered,4
73269,3269,2023-02-16,Fashion,Card,2385.61,1,5,Delivered,
82754,2359,2023-11-04,Fashion,NetBanking,4717.2,,10,Delivered,2
89330,4040,2022-09-19,,Card,3644.9,1,,Cancelled,1
67360,2146,2022-04-07,,UPI,1848.23,,20,,3
60764,4675,2022-03-02,Fashion,COD,2314.46,,20,Returned,4
15397,3990,2023-07-16,,UPI,853.9,4,,Delivered,
74949,1975,2022-03-17,Beauty,Card,2458.4,3,20,Cancelled,1
55031,2546,2023-11-08,Beauty,UPI,1154.27,4,0,Returned,
78269,4589,2023-01-07,Fashion,Card,796.14,3,10,Returned,3
34838,2933,2022-08-16,Fashion,COD,2233.37,4,,,1
32425,4951,2023-12-08,Fashion,UPI,1215.8,2,20,Cancelled,4
49119,2763,2022-08-19,,Card,1655.22,1,10,Cancelled,1
61664,4605,2023-07-27,Fashion,UPI,2404.22,1,,Cancelled,4
43125,3262,2023-05-14,Electronics,NetBanking,3093.58,4,5,Returned,4
17311,1414,2022-12-02,Beauty,COD,3552.27,1,,,4
45169,4867,2023-03-14,Beauty,NetBanking,4924.03,2,10,Cancelled,1
44042,4474,2022-03-08,Home,Card,2145.45,3,0,Returned,4
43756,1626,2023-04-15,Beauty,NetBanking,3315.04,4,5,Delivered,4
91140,3773,2022-02-27,Beauty,,-118.72,,5,,2
26401,3432,2022-12-21,Fashion,COD,2828.98,1,10,Cancelled,5
60890,2991,2023-08-19,Home,NetBanking,3165.05,4,,Returned,1
16628,1652,2023-03-03,Electronics,COD,3974.62,1,0,Returned,4
80657,1690,2022-07-15,Electronics,UPI,2608.07,3,5,Cancelled,
60065,1512,2022-12-15,Fashion,Card,1038.21,2,10,,1
51525,4612,2022-07-31,Fashion,Card,2585.86,,,Delivered,
42398,3444,2022-01-29,Electronics,Card,87.45,2,20,Returned,2
44239,1809,2022-05-22,Electronics,NetBanking,3172.28,,0,Returned,1
78699,3332,2023-01-20,Fashion,COD,2887.74,4,,,
58647,3909,2022-07-28,Beauty,NetBanking,1309.07,1,0,,5
31755,1399,2022-09-28,Electronics,NetBanking,521.71,3,0,Returned,
59069,4899,2022-04-26,Home,COD,3306.88,1,,Delivered,2
20601,4176,2022-03-30,Electronics,UPI,2745.69,,10,,4
14017,3721,2022-09-26,,NetBanking,5188.17,2,20,Cancelled,
78145,1502,2023-09-24,Home,COD,1893.1,2,0,Delivered,3
42850,1039,2023-04-26,Beauty,UPI,4227.15,3,,Returned,1
56787,4010,2023-06-20,Electronics,Card,1783.2,,0,,3
52010,1348,2023-02-22,Fashion,COD,1379.4,4,0,Returned,3
81244,1221,2023-01-30,Home,Card,1127.19,,10,,3
17973,3998,2023-04-30,Fashion,COD,1356.58,3,10,Returned,2
39913,2465,2023-12-03,,Card,1930.55,2,0,Returned,5
23356,4635,2023-07-13,Electronics,NetBanking,1726.51,2,0,Returned,5
61893,1063,2022-01-25,Electronics,NetBanking,3557.51,4,,Returned,2
76333,2027,2022-04-15,Home,,2874.14,3,10,,5
41582,2967,2023-02-20,Beauty,COD,1867.98,4,0,,
31135,2479,2022-03-06,Fashion,NetBanking,4154.64,4,0,Delivered,5
59914,3926,2022-01-29,Fashion,UPI,2322.77,2,0,Delivered,
51577,2007,2023-11-12,Fashion,Card,2970.52,3,,Returned,4
87608,2041,2023-04-04,,NetBanking,4307.99,3,0,Returned,3
22624,2023,2022-01-22,Beauty,Card,1280.0,1,0,Cancelled,5
30247,2365,2023-08-11,Beauty,NetBanking,2747.54,1,,Returned,
25507,2033,2023-10-03,Fashion,NetBanking,2914.77,4,0,Delivered,2
75025,2906,2022-01-16,Fashion,Card,1748.75,3,0,Returned,4
27151,3829,2022-08-19,Electronics,COD,2730.09,4,0,Cancelled,3
42315,3994,2023-10-05,Home,NetBanking,3129.53,3,10,,4
41104,4445,2022-12-23,Beauty,,1363.76,4,20,Cancelled,3
97521,4437,2022-08-16,Beauty,,2763.03,2,0,,3
40298,1350,2023-08-29,,,4878.07,3,10,Cancelled,5
45953,3146,2023-05-30,Fashion,Card,2047.83,3,0,Cancelled,5
68364,4885,2022-08-15,,UPI,4239.02,3,10,Cancelled,1
66581,4777,2023-03-12,,UPI,2126.05,4,20,,4
70837,3876,2022-10-14,Electronics,COD,1996.3,4,0,,4
27461,1897,2023-07-01,Electronics,Card,4346.36,4,10,Returned,3
54219,4490,2022-04-28,Beauty,Card,2357.59,4,5,Returned,1
87338,4105,2023-03-10,Electronics,,2911.91,2,5,Returned,5
23501,1348,2022-07-23,,UPI,1959.23,1,20,Returned,2
21070,4909,2023-01-04,Electronics,Card,2341.54,,0,Returned,1
11626,4523,2023-06-19,Electronics,UPI,1394.37,4,5,Delivered,2
87346,1576,2023-08-16,Home,COD,992.58,1,,Delivered,3
74569,2698,2022-03-06,,,2867.62,3,,Cancelled,4
49414,3223,2023-12-22,Fashion,UPI,2122.56,1,,,5
38860,3094,2023-05-04,Fashion,UPI,2366.1,,0,Returned,2
40460,2241,2022-04-19,,Card,1232.07,2,10,Delivered,
69970,2244,2022-09-12,Beauty,UPI,3402.94,4,,Delivered,
64584,4082,2023-02-23,Beauty,Card,2922.9,2,20,,3
74286,1189,2022-03-04,Fashion,Card,3402.73,1,20,,3
80309,4954,2023-10-20,Home,,2827.84,4,0,,4
47812,3947,2022-01-10,Beauty,NetBanking,93.43,1,,,
55977,1085,2022-02-16,Home,COD,1313.55,1,5,Delivered,5
52088,1544,2022-05-03,Electronics,UPI,1721.31,,5,Delivered,2
21630,2953,2023-01-14,Home,Card,1215.91,2,20,Delivered,4
52075,3654,2022-02-02,Electronics,COD,3510.02,,,,1
72244,3377,2022-01-06,Home,COD,3830.66,1,20,,4
20100,3466,2023-06-17,Fashion,,3566.89,3,10,Cancelled,
75242,4252,2023-02-18,Fashion,UPI,3383.8,1,5,Cancelled,5
39103,4066,2023-04-19,Electronics,NetBanking,2767.94,4,10,Cancelled,3
44096,4355,2023-06-17,,Card,3563.48,3,10,Cancelled,4
79659,1534,2023-09-15,Fashion,NetBanking,2980.31,4,,Delivered,
87766,2072,2023-01-05,Electronics,,1494.27,,5,Delivered,2
21807,1843,2022-06-22,,,1944.34,1,10,Cancelled,1
66723,1732,2023-09-01,Beauty,UPI,2513.15,,0,Cancelled,5
44951,2025,2023-01-09,Beauty,COD,3652.36,,5,,5
25427,4660,2023-01-22,Fashion,NetBanking,2603.67,1,20,Delivered,1
10153,3915,2022-03-17,Fashion,NetBanking,-267.27,2,10,,2
64734,4694,2022-02-02,Fashion,,977.86,1,20,,
73813,3201,2023-08-06,Fashion,Card,3666.35,4,,,2
76351,1144,2023-07-24,Fashion,UPI,4667.23,4,10,Returned,4
11119,2322,2022-03-13,Beauty,UPI,2396.43,3,20,Cancelled,2
70612,2632,2022-10-30,Electronics,COD,712.65,3,20,,3
94075,2338,2022-07-01,Beauty,COD,2089.02,2,5,Returned,
47933,2912,2022-10-18,Beauty,UPI,3548.48,,5,Delivered,4
76745,1725,2023-07-29,,COD,1978.13,2,20,,4
73810,2857,2023-06-03,Fashion,NetBanking,4659.31,,5,,2
98348,2609,2022-09-17,Beauty,UPI,2495.28,3,5,Cancelled,3
90521,1806,2023-12-27,Beauty,NetBanking,2571.47,4,,,
40022,3585,2022-09-06,Beauty,,5306.83,2,10,,1
37372,2757,2022-07-22,Beauty,Card,2106.84,3,20,Cancelled,
88101,3965,2022-01-09,Beauty,Card,853.87,2,5,Delivered,1
37235,3762,2023-09-10,Beauty,Card,2820.39,3,5,Cancelled,
76573,2813,2022-05-23,,Card,2368.18,4,5,Returned,1
